document_id,title,business_class,sensitivity,allowed_roles,owner,version,source_uri,dataset,license,sha256
swg27042658,IBM Prerequisites for IBM Content Collector Version 4.0.1 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg27042658.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c1f9700fd794f35648f0eeeb3f25e707b6b3c50fb84add0a7ee966372a05f64e
swg21501900,IBM Unable to log on to FileNet WorkplaceXT receive an AE SecurityCheckFilter error - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21501900.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a00ab6fce03e5fe697635853b12ed90a2157c03ae3ac600f089941034423a55d
swg21689914,IBM Security Bulletin: Vulnerability in SSLv3 affects IBM Integration Designer and WebSphere Integration Developer (CVE-2014-3566) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21689914.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a716ad91f6202ef0311a35a4790ff48728e3369187eea173a9bd353c5c8c49c6
swg27020885,IBM WebSphere Portal V7.0.0.2 hardware and software requirements - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg27020885.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f9950e2b862d192b9bc93bdfe1c5a94c2b54a5da3b0581be0176cb11df3a6ba8
swg24042177,IBM WebSphere Application Server 7.0 Test Environment Extension 7.0.0.41 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg24042177.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6091ad5d13fd774380d63bf87d8891019b1f1aa9d91595e25cb252279312343c
swg21982008,IBM Transformation Extender Oracle adapter does not support SYS_REFCURSOR return type in an Oracle stored procedure / function - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21982008.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,13cb71299743f1bf4353e06215ddc067c6a0cfbb678a21010392ff910643dc18
swg21508890,IBM How to serve static files from both IBM HTTP Server and an application in WebSphere Application Server - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21508890.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,29297a5934ca91516a485dbf60d17b545d8ce374346bdb1c10a2b8e9dad0d00d
swg21959412,IBM Security Bulletin: Vulnerability with Diffie-Hellman ciphers may affect IBM SOA Policy Gateway Pattern for Red Hat Enterprise Linux Server 2.5 (CVE-2015-4000) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21959412.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7fd79c0b380793442930e65f00de491aa3b45e8ba9637da194a83a209a93de71
swg21381009,IBM Using dblook and ij to work with the embedded Apache Derby in WebSphere Portal - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21381009.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a19fc976c0fab5060d4a98df4e059b56ccc508a4fe6dc317256fe2fad70a5121
swg21626683,IBM Exceptions starting WAS 8.5 as non root user on Solaris - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21626683.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cbbdd8306ca63083090ba511ddbf3ddeafd4b9d376176cd746b64646803d8d92
swg21509634,IBM How to set an appropriate number of Portal Datasource connections in WebSphere Portal - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21509634.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,766eae8904fefab96fb7342ec866e6fa46992503d88ae641611489bbb16d441c
swg21691034,IBM Error TASK001X while upgrading Portal 8.0.0.1 to 8.0.0.1 CF14 during import-nodes sub-task - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21691034.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,db91b8cb2a99c93db0b074c2b60a8dff30c0a4e49f25d612115832e70f026093
swg22003852,IBM Security Bulletin: IBM MQ and IBM MQ Appliance Shared memory leak caused by MQ applications using dynamic queues. (CVE-2017-1283) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg22003852.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,360fde7a1e4b250acced61f9dcf0904f53208b153bcfbb31e3bef7ace989e93a
swg21227799,IBM Multiple logins using the same user ID - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21227799.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,77838d36194a3545644d11d8cb5ada1b80a0bcf3ef0d2dc098516f98a3ad0992
swg21459952,IBM WebSphere Portal startup fails with EJCBC0002E: The service [<serviceName>] could not be located. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21459952.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3971198fffbc06112fedcca7e73e3c6f1752cebe7c4ea753df68048ffdd23489
swg21442694,"IBM Procedure to change the username and/or password for the FileNet Content Engine  Directory Service Account, including the bootstrap user - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21442694.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9e593f7947a86671f57ca2f97bb31f39968138c0451af9f3215fcb4fbb5ef839
swg22010993,"IBM Security Bulletin: Multiple vulnerabilities affect Java Server Faces (JSF) used by WebSphere Application Server shipped with Jazz for Service Management (CVE-2017-1583, CVE-2011-4343) - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg22010993.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f2cb0b72ab4fc2b369a9c9cd7fac4432908f5de3051d6404f1eebf81299eaacc
swg24042833,IBM PI69518:group search fails with a classcast exception after upgrade to 8.5.5.10 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg24042833.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,52c50a8124f2aca3b6b0ff11f2bdea3a693a9a94df31c90ec91f1e4c170efd14
swg21981870,IBM Missing Icon pulldown options in DASH main menu after 3.1.2.1 Install - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21981870.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5396ed2ba2db0f9d87e5025a71dec22862270806e37cfc7fc36cf2410d908100
swg21602521,IBM Leap Second bug in older Linux kernels may affect IBM MQ and WebSphere MQ - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21602521.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e32d37fbeaa3db6211453edf3f61fef265b6a6cd21b004cf8bf964e16d1d976a
swg21496354,IBM JRules or ODM module fails to access database with StaleConnectionException - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21496354.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3ded7f1ca946fb7e7750b64ca647ff1cbcf51c108ab664f957e572c96438ff24
swg21972012,"IBM Security Bulletin: Malformed client flows abend MQTT channel (CVE-2015-4943, CVE-2015-4941, CVE-2015-4942) - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21972012.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0a111dde697a4ae25744b3f3f4c4662664dcd4ed625d0902778e84a62cba2c27
swg22012342,IBM Security Bulletin: Information disclosure in WebSphere Application Server Admin Console (CVE-2017-1741) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg22012342.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c509544b8a4d9b7ba5f43435d48f8e88e5d8fdb31263527de71dc227d602a308
swg21995397,IBM Troubleshoot: Logging Problems in IBM WebSphere Application Server - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21995397.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,34423d1941e82196146affb52a25df9c69c913858844ef7220edbf8b471f934d
swg21632844,IBM Enabling tracing for the DASH service in Jazz for Service Management - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21632844.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f62c0d7544a36480f9030edeea6b9d57ad5df76b2241a550ef7d21e416c3ff37
swg22009796,IBM Security Bulletin: IBM MQ Appliance is affected by a GNU C library (glibc) vulnerability (CVE-2017-8804) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg22009796.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,cc88c75101ca1a2c28367cbe1f67f066141f864e67caa8d6c8fad293f9f88ad3
swg21631488,IBM WebSphere Cast Iron Cloud integration fix packs are available - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21631488.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1939f60ca152df57395a626524e16225f994e93b06d10b52ccb7682ddd6e94b5
swg21655808,"IBM Specifying an alternative to ""/tmp"" for Tivoli Integrated Portal installs - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21655808.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4662e875c44a5f806ff2556144606b990cd396037b83c3912c84d73fa2d5b5ad
swg21697458,IBM Security Bulletin: WebSphere Message Broker and IBM Integration Bus are affected by denial of service vulnerability (CVE-2014-8901) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21697458.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c013c747846d2ce2c6f80ecfbd2b2d5aeee5e5485dc3105f098aa554bafeebf7
swg21318463,IBM Recommended values for web server plug-in config - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21318463.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8449e6ff06f2f8e6bd4287c36266929434dfb7f8fea6b2795575e9b3ed3339ce
swg21688949,IBM Security Bulletin: IBM WebSphere MQ is affected by a vulnerability in GSKit (CVE-2014-0076) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21688949.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9b362d7996c468c92960b7c79f4ec6afb5f2bd3b8214c38b941952e063547a82
swg21697944,IBM Security Bulletin: Cross-site scripting vulnerabilities in IBM Business Process Manager (BPM) and WebSphere Lombardi Edition (WLE) error handling (CVE-2015-0193) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21697944.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6c5bb1698a55d29fbf170339441b44d539d5b53f97c868f8fbe9939fd1a5b774
swg21647026,IBM Batch job fails with ABEND 102 REASON 00000000,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21647026.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,75fdad1068623a802e88a2eb1296f2576f24d24e4500774ab6ec065ca3c49440
swg21690184,IBM Ignorable SYSIBMADM.DBCFG IS AN UNDEFINED NAME error message - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21690184.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9dd8ddf7d60be375b815e23547937600f4600959d3904f55e5015adcbd875669
swg21653030,IBM ITCAM Data Collector for WebSphere V7.2 fixes - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21653030.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d0c372fbd5647e4e14047ec097132b11748dd7e91e1ca1d860f1df4d2254a7b5
swg21688718,IBM TEP Login is failing for some LDAP users - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21688718.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6c645745e60caee7a0545f81c84de9f7ced931524786e7bed20454a4c5affa8a
swg21395327,"IBM The Key Management Utility bundled with IBM HTTP Server V7.0 32-bit, and the WebSphere Application Server Web server plug-in 32-bit V7.0, displays an error when creating a PKCS12 keystore file - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21395327.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f2ef32d47d335a87f23493a1feeff67cbc548c94088b494a280a4bd74c25ec8e
swg21964873,IBM Security Bulletin: Security Vulnerability in IBM PureApplication System. (CVE-2015-1920) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21964873.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,30d69f28972da880d3c83919e756dbe8c307dc7d57e50dd08c8049d66a130490
swg21966881,IBM Business Process Manager users receive errors that session has expired - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21966881.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e2d0dafe861516c9df96376d0654c1f5feebc0827aa1e2233fab0a99493aabe2
swg21632223,IBM Fix pack 8001 installlation fails - ADMA5026E: no valid target is specified in ObjectName - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21632223.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,05cd3bf561750374d8da44957d648194d1287d0a5037a4bbab9e06eb771cb707
swg21312967,"IBM MQ 7.x, MQ 8.0 and MQ 9.0 compatibility with previous versions - including usage of CCDT files, JMS .bindings, SSL/TLS - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21312967.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d9871b7e4aaa982d203458b17d8b7338624cb664ba4fa7340a570c5972ed7581
swg21419230,IBM WebSphere Portal inactive session time out and redirect - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21419230.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6ff297a65622e67fbd7d7037e2ffc0346e48aad6175957c9095f0f6a1c527469
swg21976896,"IBM Security Bulletin: Multiple vulnerabilities in IBM Java Runtime affect IBM WebSphere MQ (CVE-2016-0475, CVE-2015-7575, CVE-2016-0448) - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21976896.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,689298b72b3fbec826d2343d2916aec2014ab05655883c13af5e7a84985d3753
swg22008470,IBM Security Bulletin: WebSphere Message Broker and IBM Integration Bus are affected by information disclosure vulnerability (CVE-2017-1126) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg22008470.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f101c852a93b9a91ea6c56295ef0859cb567906b90ccdb34b8e847b09c548bed
swg27021012,"IBM WebSphere Adapter for JD Edwards, Version 7.5 system requirements - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg27021012.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,efedea6d749e802f5f1d55602d27a5881adeb61a7fd96975c3068378c8555631
swg1PI54477,IBM PI54477: ADD ABILITY TO DISABLE LOGGING OF SECJ0371W EXPIRED LTPA TOKEN MESSAGES - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg1PI54477.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a97d94df54d97a016a257c33bb909ce6b001f9e48a2d4630fbbc508cff601a9d
swg21902248,IBM Action required for IBM WebSphere MQ Hypervisor Edition for RedHat Enterprise Linux Server for the GNU C library (glibc) vulnerabilities (CVE-2015-1472 & CVE-2013-7423) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21902248.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b75818a04a340be1f7b7b7d8ca5e00b1ecd8db112e30c606e73c55db565ad8b6
swg21688071,IBM Installation Manager 1.7.3.1 or older cannot connect to HTTPS servers that have SSL security protocol disabled - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21688071.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,89881b884165597b186c2a2258b6f0521d8e7691f127096d1c0c6b5086b7a37f
swg21685666,"IBM Action required for IBM WebSphere MQ Hypervisor Edition for Red Hat Enterprise Linux Server for the Bash vulnerabilities (CVE-2014-6271, CVE-2014-7169, CVE-2014-7186, CVE-2014-7187, CVE-2014-6277 and CVE-2014-2014-6278) - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21685666.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c3fdf62dc7a60ac2273f8722827e07ee77e941523cfbc18fe5bd2a9f7b858b49
swg21260155,IBM Configuring DataPower MQ client to use SSL in mutual authentication mode - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21260155.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,491280a7b5752f289f9bf10444e599e3b996a7736d19d94f78449fc242985ebc
swg24043057,IBM ITCAM Agents for WebSphere Messaging Version 7.3.0 Fix Pack 02 (7.3.0-TIV-XEforMsg-FP0002) - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg24043057.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e01e3246aaa8e5cb738865b4a49f24c0d4c931263af0b9906f5d158990d06f3c
swg24042191,IBM Download Jazz for Service Management Version 1.1.3.0 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg24042191.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6651280123eaf1d28564e71a9d8803f84af452f16c6c4da3b43ba358ebf14f63
swg21412061,IBM How to export and import keys from an HSM-enabled IBM WebSphere DataPower SOA Appliance - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21412061.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2ee1af207ca955b3c31c8ca059802fe617532df3a44eb7d168f215d978103edd
swg21317981,IBM 'EJPDB0160E: The sanity checks of the database layer failed' error occurs during startup after successful database transfer - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21317981.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6bf9c719ca0648f1607e7214fa4db7a03894cfbdc2f0a39523aa6f01ced1c69b
